timestamp,position_lat,position_long,distance,speed,altitude,heart_rate,cadence,power,stance_time,vertical_oscillation,vertical_ratio,step_length,accumulated_power,activity_type,dev_effort_pace
2026-07-02T11:24:01+00:00,37.4859025888145,126.90888055600226,1878.0,3.083,16.0,157,91,211,216.0,87.0,8.7,1020.0,124155,1,3.0829999446868896
2026-07-02T11:24:02+00:00,37.485890770331025,126.90884644165635,1881.5,3.086,16.0,157,91,211,215.0,87.0,8.6,1020.0,124366,1,3.0859999656677246
2026-07-02T11:24:03+00:00,37.485878532752395,126.9088114053011,1885.0,3.092,16.0,157,91,212,215.0,87.0,8.6,1020.0,124578,1,3.0910000801086426
2026-07-02T11:24:04+00:00,37.48586646281183,126.90877645276487,1888.5,3.094,16.0,156,90,212,214.0,86.0,8.5,1020.0,124790,1,3.0940001010894775
2026-07-02T11:24:05+00:00,37.48585573397577,126.90874041058123,1892.0,3.1,15.0,156,90,213,214.0,86.0,8.5,1030.0,125003,1,3.0989999771118164
2026-07-02T11:24:06+00:00,37.48584517277777,126.90870453603566,1895.0,3.106,15.0,156,90,213,214.0,86.0,8.5,1030.0,125216,1,3.1050000190734863
2026-07-02T11:24:07+00:00,37.48583620414138,126.90866773948073,1898.0,3.111,15.0,157,90,214,214.0,86.0,8.5,1030.0,125430,1,3.1110000610351562
2026-07-02T11:24:08+00:00,37.48582715168595,126.90863094292581,1901.5,3.114,15.0,157,90,214,213.0,86.0,8.4,1030.0,125644,1,3.11299991607666
2026-07-02T11:24:09+00:00,37.485819943249226,126.90859582275152,1905.0,3.117,15.0,157,90,214,213.0,86.0,8.4,1030.0,125858,1,3.115999937057495
2026-07-02T11:24:10+00:00,37.4858127348125,126.90856070257723,1908.0,3.119,15.0,157,90,214,213.0,86.0,8.4,1030.0,126072,1,3.11899995803833
2026-07-02T11:24:11+00:00,37.48580267652869,126.90852616913617,1911.0,3.122,15.0,157,90,215,213.0,86.0,8.4,1030.0,126287,1,3.121999979019165
2026-07-02T11:24:12+00:00,37.485792534425855,126.9084916356951,1914.0,3.131,15.0,157,90,215,212.0,86.0,8.4,1040.0,126502,1,3.130000114440918
2026-07-02T11:24:13+00:00,37.485780799761415,126.90845743753016,1917.0,3.139,15.0,157,90,215,212.0,86.0,8.4,1050.0,126717,1,3.138000011444092
2026-07-02T11:24:14+00:00,37.48576898127794,126.90842323936522,1920.0,3.142,15.0,157,90,215,212.0,86.0,8.3,1040.0,126932,1,3.1410000324249268
2026-07-02T11:24:15+00:00,37.48575816862285,126.90839021466672,1923.0,3.144,15.0,157,90,216,212.0,86.0,8.3,1040.0,127148,1,3.1440000534057617
2026-07-02T11:24:16+00:00,37.48574735596776,126.90835718996823,1926.5,3.144,15.0,157,90,216,211.0,86.0,8.3,1040.0,127364,1,3.1440000534057617
2026-07-02T11:24:17+00:00,37.48574148863554,126.90832424908876,1930.0,3.147,15.0,156,91,216,211.0,87.0,8.4,1040.0,127580,1,3.1470000743865967
2026-07-02T11:24:18+00:00,37.48573570512235,126.90829122439027,1933.5,3.147,15.0,157,91,216,211.0,87.0,8.4,1040.0,127796,1,3.1470000743865967
2026-07-02T11:24:19+00:00,37.48572883196175,126.90825610421598,1937.0,3.15,15.0,156,91,217,211.0,87.0,8.4,1040.0,128013,1,3.1500000953674316
2026-07-02T11:24:20+00:00,37.48572204262018,126.90822106786072,1941.0,3.153,15.0,156,91,217,210.0,87.0,8.4,1040.0,128230,1,3.1519999504089355
2026-07-02T11:24:21+00:00,37.48571407981217,126.90818293020129,1945.0,3.158,15.0,156,91,217,210.0,88.0,8.4,1040.0,128447,1,3.1579999923706055
2026-07-02T11:24:22+00:00,37.48570620082319,126.90814496017992,1948.5,3.164,15.0,156,91,217,209.0,88.0,8.4,1040.0,128664,1,3.1630001068115234
2026-07-02T11:24:23+00:00,37.485696729272604,126.9081047270447,1952.0,3.172,15.0,156,91,218,209.0,88.0,8.5,1050.0,128882,1,3.171999931335449
2026-07-02T11:24:24+00:00,37.48568734154105,126.90806449390948,1954.0,3.175,15.0,156,91,218,208.0,88.0,8.5,1040.0,129100,1,3.174999952316284
2026-07-02T11:24:25+00:00,37.48567887581885,126.90802635625005,1956.0,3.178,15.0,156,91,218,208.0,88.0,8.5,1040.0,129318,1,3.177000045776367
2026-07-02T11:24:26+00:00,37.48567049391568,126.90798821859062,1959.0,3.178,15.0,155,91,218,208.0,88.0,8.5,1040.0,129536,1,3.177000045776367
2026-07-02T11:24:27+00:00,37.485665045678616,126.90795502625406,1962.0,3.181,15.0,155,91,219,208.0,88.0,8.5,1040.0,129755,1,3.180000066757202
2026-07-02T11:24:28+00:00,37.485659681260586,126.90792191773653,1965.5,3.186,15.0,155,91,219,207.0,88.0,8.5,1040.0,129974,1,3.186000108718872
2026-07-02T11:24:29+00:00,37.485654233023524,126.90788939595222,1969.0,3.194,15.0,155,91,219,207.0,88.0,8.5,1050.0,130193,1,3.194000005722046
2026-07-02T11:24:30+00:00,37.485648952424526,126.90785704180598,1972.0,3.197,15.0,155,91,219,207.0,88.0,8.4,1050.0,130412,1,3.197000026702881
2026-07-02T11:24:31+00:00,37.48564316891134,126.90782234072685,1975.0,3.2,15.0,155,91,220,207.0,88.0,8.4,1050.0,130632,1,3.200000047683716
2026-07-02T11:24:32+00:00,37.48563746921718,126.90778763964772,1980.5,3.2,15.0,155,91,220,206.0,87.0,8.3,1050.0,130852,1,3.200000047683716
2026-07-02T11:24:33+00:00,37.485631769523025,126.90775034017861,1986.0,3.2,15.0,155,91,220,206.0,87.0,8.3,1050.0,131072,1,3.200000047683716
2026-07-02T11:24:34+00:00,37.4856261536479,126.9077130407095,1990.5,3.2,15.0,155,91,220,206.0,86.0,8.2,1050.0,131292,1,3.200000047683716
2026-07-02T11:24:35+00:00,37.48561265878379,126.90766819752753,1995.0,3.203,15.0,155,91,220,206.0,86.0,8.2,1050.0,131512,1,3.2019999027252197
2026-07-02T11:24:36+00:00,37.48559916391969,126.90762343816459,1999.5,3.203,15.0,155,91,220,206.0,86.0,8.2,1050.0,131732,1,3.2019999027252197
2026-07-02T11:24:37+00:00,37.48558038845658,126.90757742151618,2004.0,3.203,15.0,155,91,220,206.0,86.0,8.2,1060.0,131952,1,3.2019999027252197
2026-07-02T11:24:38+00:00,37.48556169681251,126.90753140486777,2007.0,3.206,15.0,155,91,220,205.0,86.0,8.2,1050.0,132172,1,3.2049999237060547
2026-07-02T11:24:39+00:00,37.48554065823555,126.90748765133321,2010.0,3.211,15.0,155,92,220,205.0,86.0,8.2,1050.0,132392,1,3.2109999656677246
2026-07-02T11:24:40+00:00,37.48551978729665,126.90744389779866,2012.0,3.211,15.0,155,92,220,205.0,86.0,8.2,1050.0,132612,1,3.2109999656677246
2026-07-02T11:24:41+00:00,37.48550243675709,126.90740810707211,2014.0,3.214,15.0,156,92,221,205.0,86.0,8.2,1050.0,132833,1,3.2130000591278076
2026-07-02T11:24:42+00:00,37.485485253855586,126.90737231634557,2016.5,3.189,15.0,156,90,221,205.0,86.0,8.2,1050.0,133054,1,3.187999963760376
2026-07-02T11:24:43+00:00,37.485475866124034,126.90734473988414,2019.0,3.164,15.0,156,89,221,206.0,86.0,8.2,1060.0,133275,1,3.1630001068115234
2026-07-02T11:24:44+00:00,37.48546647839248,126.90731724724174,2021.5,3.139,15.0,156,89,219,207.0,86.0,8.2,1050.0,133494,1,3.138000011444092
2026-07-02T11:24:45+00:00,37.48546304181218,126.90729092806578,2024.0,3.114,15.0,156,89,218,209.0,86.0,8.2,1040.0,133712,1,3.11299991607666
2026-07-02T11:24:46+00:00,37.48545968905091,126.90726460888982,2026.0,3.078,15.0,155,89,216,211.0,86.0,8.2,1030.0,133928,1,3.0769999027252197
2026-07-02T11:24:47+00:00,37.48545868322253,126.90723870880902,2028.0,3.042,15.0,155,89,214,213.0,86.0,8.2,1020.0,134142,1,3.0409998893737793
2026-07-02T11:24:48+00:00,37.48545767739415,126.90721280872822,2029.0,3.025,15.0,155,88,211,215.0,86.0,8.2,1010.0,134353,1,3.0250000953674316
2026-07-02T11:24:49+00:00,37.4854585994035,126.90718833357096,2030.0,3.011,15.0,155,88,209,217.0,87.0,8.3,1010.0,134562,1,3.010999917984009
2026-07-02T11:24:50+00:00,37.48545960523188,126.90716394223273,2033.25,,15.0,155,,,,,,,,1,nan
