timestamp,position_lat,position_long,distance,speed,altitude,heart_rate,cadence,power,stance_time,vertical_oscillation,vertical_ratio,step_length,accumulated_power,activity_type,dev_effort_pace
2026-07-10T12:25:13+00:00,,,0.0,,,,,,,,,,,1,
2026-07-10T12:25:14+00:00,,,0.0,,,75,,,,,,,,1,
2026-07-10T12:25:15+00:00,,,0.0,,,77,,,,,,,,1,
2026-07-10T12:25:16+00:00,,,0.0,1.239,,77,,,0.0,0.0,0.0,660.0,,1,1.2380000352859497
2026-07-10T12:25:17+00:00,,,0.0,1.239,,76,,,0.0,0.0,0.0,650.0,,1,1.2380000352859497
2026-07-10T12:25:18+00:00,37.52408852800727,126.96278273127973,0.0,1.239,8.0,76,57,85,0.0,0.0,0.0,650.0,85,1,1.2380000352859497
2026-07-10T12:25:19+00:00,37.52407084219158,126.96279656141996,0.0,1.239,8.0,75,57,85,0.0,0.0,0.0,650.0,170,1,1.2380000352859497
2026-07-10T12:25:20+00:00,37.524061454460025,126.9627982378006,0.0,1.239,8.0,76,57,85,0.0,0.0,0.0,650.0,255,1,1.2380000352859497
2026-07-10T12:25:21+00:00,37.52405206672847,126.96279991418123,0.0,1.239,8.0,77,57,85,0.0,0.0,0.0,650.0,340,1,1.2380000352859497
2026-07-10T12:25:22+00:00,37.52404267899692,126.96280175819993,4.0,1.686,8.0,77,72,85,0.0,0.0,0.0,690.0,425,1,1.6859999895095825
2026-07-10T12:25:23+00:00,37.52399859018624,126.96279186755419,8.0,2.136,8.0,78,88,85,0.0,0.0,0.0,730.0,510,1,2.135999917984009
2026-07-10T12:25:24+00:00,37.523976881057024,126.96277795359492,12.0,2.417,8.0,79,87,116,0.0,0.0,0.0,830.0,626,1,2.4159998893737793
2026-07-10T12:25:25+00:00,37.52395525574684,126.96276403963566,16.0,2.697,9.0,79,87,147,0.0,0.0,0.0,930.0,773,1,2.697000026702881
2026-07-10T12:25:26+00:00,37.52393363043666,126.96275020949543,22.0,2.736,9.0,81,87,166,126.0,39.0,5.2,940.0,939,1,2.73799991607666
2026-07-10T12:25:27+00:00,37.52387219108641,126.9626893568784,28.0,2.778,9.0,82,86,186,253.0,78.0,10.5,960.0,1125,1,2.7799999713897705
2026-07-10T12:25:28+00:00,37.52385643310845,126.96266924031079,31.0,2.744,9.0,83,86,188,252.0,78.0,10.1,950.0,1313,1,2.8499999046325684
2026-07-10T12:25:29+00:00,37.52384075894952,126.96264912374318,34.0,2.711,9.0,84,86,191,252.0,79.0,9.8,940.0,1504,1,2.921999931335449
2026-07-10T12:25:30+00:00,37.52382516860962,126.96262900717556,37.0,2.697,9.0,85,86,198,251.0,79.0,9.5,930.0,1702,1,2.9049999713897705
2026-07-10T12:25:31+00:00,37.52378619275987,126.96258651092649,40.0,2.683,9.0,88,86,205,251.0,80.0,9.2,930.0,1907,1,2.8910000324249268
2026-07-10T12:25:32+00:00,37.52377194352448,126.96258273907006,42.0,2.697,9.0,88,86,203,249.0,80.0,8.9,930.0,2110,1,2.9660000801086426
2026-07-10T12:25:33+00:00,37.52375786192715,126.96257905103266,44.0,2.711,10.0,89,87,202,248.0,81.0,8.7,930.0,2312,1,3.0409998893737793
2026-07-10T12:25:34+00:00,37.52374378032982,126.96257536299527,46.5,2.722,10.0,89,87,208,247.0,82.0,8.7,930.0,2520,1,3.052000045776367
2026-07-10T12:25:35+00:00,37.52370614558458,126.96256002411246,49.0,2.733,10.0,91,87,214,247.0,83.0,8.8,940.0,2734,1,3.065999984741211
2026-07-10T12:25:36+00:00,37.52369633875787,126.96254837326705,51.0,2.742,10.0,94,87,215,246.0,84.0,8.9,940.0,2949,1,3.0769999027252197
2026-07-10T12:25:37+00:00,37.52368653193116,126.96253663860261,53.0,2.753,10.0,96,88,216,245.0,85.0,9.0,950.0,3165,1,3.0880000591278076
2026-07-10T12:25:38+00:00,37.52367672510445,126.96252507157624,56.0,2.756,10.0,99,88,216,244.0,85.0,9.1,940.0,3381,1,3.0940001010894775
2026-07-10T12:25:39+00:00,37.5236501544714,126.96247586980462,59.0,2.758,10.0,100,89,217,243.0,86.0,9.2,930.0,3598,1,3.0989999771118164
2026-07-10T12:25:40+00:00,37.52364110201597,126.9624578487128,62.0,2.758,10.0,101,89,217,242.0,86.0,9.2,930.0,3815,1,3.1630001068115234
2026-07-10T12:25:41+00:00,37.52363204956055,126.96243982762098,65.0,2.761,11.0,102,90,218,241.0,86.0,9.3,930.0,4033,1,3.2300000190734863
2026-07-10T12:25:42+00:00,37.52362308092415,126.96242197416723,67.5,2.767,11.0,103,89,223,240.0,86.0,9.3,930.0,4256,1,3.240999937057495
2026-07-10T12:25:43+00:00,37.52359642647207,126.96236941963434,70.0,2.775,11.0,103,89,229,239.0,87.0,9.4,930.0,4485,1,3.252000093460083
2026-07-10T12:25:44+00:00,37.523587960749865,126.96235257200897,72.5,2.775,11.0,103,89,229,238.0,88.0,9.4,930.0,4714,1,3.252000093460083
2026-07-10T12:25:45+00:00,37.52357957884669,126.96233564056456,75.0,2.778,11.0,104,88,230,237.0,89.0,9.5,940.0,4944,1,3.252000093460083
2026-07-10T12:25:46+00:00,37.52357119694352,126.96231870912015,77.5,2.775,11.0,104,88,230,235.0,90.0,9.6,940.0,5174,1,3.246999979019165
2026-07-10T12:25:47+00:00,37.523543955758214,126.96227042935789,80.0,2.772,11.0,105,87,230,234.0,91.0,9.8,950.0,5404,1,3.240999937057495
2026-07-10T12:25:48+00:00,37.52353339456022,126.96225584484637,82.5,2.769,11.0,106,87,229,233.0,92.0,9.8,940.0,5633,1,3.174999952316284
2026-07-10T12:25:49+00:00,37.52352274954319,126.96224126033485,85.0,2.767,11.0,107,88,229,232.0,93.0,9.9,940.0,5862,1,3.1110000610351562
2026-07-10T12:25:50+00:00,37.523512188345194,126.9622265920043,88.0,2.764,11.0,108,87,224,231.0,93.0,9.9,940.0,6086,1,3.1050000190734863
2026-07-10T12:25:51+00:00,37.523475643247366,126.96218543685973,91.0,2.764,11.0,109,87,219,231.0,94.0,10.0,950.0,6305,1,3.0989999771118164
2026-07-10T12:25:52+00:00,37.52346307039261,126.96217085234821,94.0,2.761,11.0,109,87,218,231.0,94.0,10.0,940.0,6523,1,3.0989999771118164
2026-07-10T12:25:53+00:00,37.52345049753785,126.96215626783669,97.0,2.761,12.0,110,88,218,231.0,95.0,10.1,940.0,6741,1,3.0989999771118164
2026-07-10T12:25:54+00:00,37.523438008502126,126.96214159950614,100.0,2.756,12.0,111,88,218,230.0,95.0,10.1,940.0,6959,1,3.0940001010894775
2026-07-10T12:25:55+00:00,37.52339676953852,126.96209323592484,103.0,2.75,12.0,112,88,218,230.0,96.0,10.1,940.0,7177,1,3.0880000591278076
2026-07-10T12:25:56+00:00,37.523383274674416,126.96207764558494,106.5,2.758,12.0,112,88,217,229.0,96.0,10.1,940.0,7394,1,3.1630001068115234
2026-07-10T12:25:57+00:00,37.52336977981031,126.96206213906407,110.0,2.767,12.0,113,88,217,229.0,96.0,10.2,940.0,7611,1,3.240999937057495
2026-07-10T12:25:58+00:00,37.523356368765235,126.9620466325432,112.5,2.783,12.0,114,88,223,229.0,96.0,10.2,940.0,7834,1,3.257999897003174
2026-07-10T12:25:59+00:00,37.52331596799195,126.96200899779797,115.0,2.8,12.0,116,89,229,230.0,96.0,10.2,940.0,8063,1,3.2769999504089355
2026-07-10T12:26:00+00:00,37.52330197021365,126.96199885569513,117.5,2.808,12.0,116,89,230,229.0,96.0,10.1,940.0,8293,1,3.2880001068115234
2026-07-10T12:26:01+00:00,37.523287972435355,126.96198862977326,120.0,2.817,13.0,116,89,232,229.0,96.0,10.1,950.0,8525,1,3.299999952316284
2026-07-10T12:26:02+00:00,37.52327405847609,126.96197840385139,122.5,2.819,13.0,116,88,233,229.0,96.0,10.1,950.0,8758,1,3.299999952316284
2026-07-10T12:26:03+00:00,37.52323499880731,126.96194655261934,125.0,2.822,13.0,116,88,234,229.0,96.0,10.1,960.0,8992,1,3.299999952316284
2026-07-10T12:26:04+00:00,37.52322259359062,126.96193515323102,127.5,2.817,13.0,116,88,234,229.0,96.0,10.1,950.0,9226,1,3.2939999103546143
2026-07-10T12:26:05+00:00,37.523210272192955,126.96192383766174,130.0,2.814,13.0,116,88,234,229.0,96.0,10.1,950.0,9460,1,3.2880001068115234
2026-07-10T12:26:06+00:00,37.52319795079529,126.96191252209246,133.0,2.808,13.0,117,88,233,228.0,95.0,10.0,940.0,9693,1,3.2829999923706055
2026-07-10T12:26:07+00:00,37.52315763384104,126.96188075467944,136.0,2.803,13.0,118,89,233,228.0,95.0,10.0,940.0,9926,1,3.2769999504089355
2026-07-10T12:26:08+00:00,37.523142797872424,126.96187052875757,138.5,2.797,13.0,119,89,232,228.0,95.0,10.0,940.0,10158,1,3.2720000743865967
2026-07-10T12:26:09+00:00,37.52312796190381,126.96186047047377,141.0,2.794,13.0,119,89,232,228.0,95.0,10.0,940.0,10390,1,3.2660000324249268
2026-07-10T12:26:10+00:00,37.5231131259352,126.96185032837093,144.0,2.792,13.0,119,89,231,227.0,95.0,10.0,940.0,10621,1,3.2660000324249268
2026-07-10T12:26:11+00:00,37.52306233160198,126.96181872859597,147.0,2.789,13.0,119,89,231,227.0,95.0,10.0,940.0,10852,1,3.2660000324249268
2026-07-10T12:26:12+00:00,37.52304380759597,126.96180732920766,150.5,2.789,13.0,120,89,231,227.0,94.0,10.0,940.0,11083,1,3.200000047683716
2026-07-10T12:26:13+00:00,37.52302519977093,126.96179592981935,154.0,2.792,14.0,120,89,231,227.0,94.0,10.0,940.0,11314,1,3.132999897003174
2026-07-10T12:26:14+00:00,37.52300667576492,126.96178461425006,158.0,2.811,14.0,120,89,226,226.0,93.0,9.9,940.0,11540,1,3.1549999713897705
2026-07-10T12:26:15+00:00,37.52294993028045,126.96174865588546,162.0,2.833,14.0,121,90,221,226.0,93.0,9.9,940.0,11761,1,3.177000045776367
2026-07-10T12:26:16+00:00,37.5229315739125,126.96173641830683,165.0,2.875,14.0,121,90,222,225.0,92.0,9.8,950.0,11983,1,3.2269999980926514
2026-07-10T12:26:17+00:00,37.52291330136359,126.96172426454723,168.0,2.919,14.0,122,91,224,225.0,92.0,9.8,960.0,12207,1,3.2769999504089355
2026-07-10T12:26:18+00:00,37.52289494499564,126.9617120269686,171.5,2.964,14.0,123,91,227,224.0,91.0,9.6,970.0,12434,1,3.3269999027252197
2026-07-10T12:26:19+00:00,37.522841384634376,126.96167699061334,175.0,3.008,14.0,124,92,231,224.0,91.0,9.5,990.0,12665,1,3.380000114440918
2026-07-10T12:26:20+00:00,37.52282386645675,126.96166575886309,178.5,3.047,14.0,124,92,234,223.0,90.0,9.4,1000.0,12899,1,3.4240000247955322
2026-07-10T12:26:21+00:00,37.52280634827912,126.96165444329381,182.0,3.089,14.0,124,92,238,222.0,90.0,9.3,1010.0,13137,1,3.4690001010894775
2026-07-10T12:26:22+00:00,37.52278883010149,126.96164321154356,185.0,3.108,14.0,125,91,241,221.0,90.0,9.2,1020.0,13378,1,3.490999937057495
2026-07-10T12:26:23+00:00,37.52273753285408,126.9616097677499,188.0,3.128,14.0,125,91,244,220.0,90.0,9.2,1030.0,13622,1,3.513000011444092
2026-07-10T12:26:24+00:00,37.52272026613355,126.96160121820867,191.0,3.133,14.0,126,91,245,219.0,90.0,9.1,1030.0,13867,1,3.5190000534057617
2026-07-10T12:26:25+00:00,37.522703083232045,126.96159275248647,194.0,3.142,15.0,127,90,247,219.0,90.0,9.0,1040.0,14114,1,3.5239999294281006
2026-07-10T12:26:26+00:00,37.52268590033054,126.96158420294523,197.0,3.156,15.0,127,90,247,218.0,90.0,8.9,1050.0,14361,1,3.5409998893737793
2026-07-10T12:26:27+00:00,37.522631753236055,126.96157582104206,200.0,3.172,15.0,127,89,248,217.0,90.0,8.8,1060.0,14609,1,3.558000087738037
2026-07-10T12:26:28+00:00,37.522613648325205,126.96157481521368,203.5,3.181,15.0,128,89,249,216.0,90.0,8.7,1070.0,14858,1,3.5
2026-07-10T12:26:29+00:00,37.522595627233386,126.96157389320433,207.0,3.192,15.0,128,88,251,215.0,90.0,8.7,1080.0,15109,1,3.440999984741211
2026-07-10T12:26:30+00:00,37.5225776899606,126.96157305501401,209.5,3.189,15.0,129,88,246,214.0,90.0,8.6,1080.0,15355,1,3.440999984741211
2026-07-10T12:26:31+00:00,37.52252438105643,126.96156081743538,212.0,3.189,15.0,129,88,241,214.0,91.0,8.6,1090.0,15596,1,3.440999984741211
2026-07-10T12:26:32+00:00,37.52250677905977,126.96155386045575,215.5,3.181,15.0,129,88,241,213.0,91.0,8.6,1080.0,15837,1,3.436000108718872
2026-07-10T12:26:33+00:00,37.52248926088214,126.96154681965709,219.0,3.175,15.0,129,88,241,212.0,92.0,8.6,1080.0,16078,1,3.430000066757202
2026-07-10T12:26:34+00:00,37.52247174270451,126.96153994649649,222.0,3.169,15.0,129,88,240,211.0,92.0,8.6,1070.0,16318,1,3.4189999103546143
2026-07-10T12:26:35+00:00,37.52241977490485,126.96151371113956,225.0,3.164,15.0,130,88,240,211.0,93.0,8.6,1070.0,16558,1,3.4079999923706055
2026-07-10T12:26:36+00:00,37.52240317873657,126.96150331757963,228.0,3.161,15.0,130,88,239,210.0,93.0,8.7,1070.0,16797,1,3.2829999923706055
2026-07-10T12:26:37+00:00,37.52238658256829,126.9614929240197,231.0,3.158,15.0,131,88,239,210.0,94.0,8.8,1070.0,17036,1,3.1579999923706055
2026-07-10T12:26:38+00:00,37.52237007021904,126.9614826142788,234.0,3.156,15.0,131,88,228,210.0,95.0,8.9,1070.0,17264,1,3.1549999713897705
2026-07-10T12:26:39+00:00,37.52232547849417,126.96144464425743,237.0,3.153,15.0,131,88,218,210.0,97.0,9.0,1070.0,17482,1,3.1519999504089355
2026-07-10T12:26:40+00:00,37.522312235087156,126.96142980828881,240.0,3.147,15.0,131,88,217,210.0,98.0,9.1,1070.0,17699,1,3.1470000743865967
2026-07-10T12:26:41+00:00,37.52229907549918,126.96141505613923,243.0,3.144,15.0,132,88,217,211.0,99.0,9.3,1070.0,17916,1,3.1440000534057617
2026-07-10T12:26:42+00:00,37.52228599973023,126.96140030398965,246.0,3.139,15.0,132,88,216,211.0,99.0,9.3,1060.0,18132,1,3.138000011444092
2026-07-10T12:26:43+00:00,37.52224593423307,126.9613578915596,249.0,3.136,15.0,132,88,216,211.0,100.0,9.4,1060.0,18348,1,3.135999917984009
2026-07-10T12:26:44+00:00,37.52223126590252,126.96134875528514,251.5,3.131,15.0,132,88,216,211.0,100.0,9.4,1060.0,18564,1,3.130000114440918
2026-07-10T12:26:45+00:00,37.52221659757197,126.96133953519166,254.0,3.125,15.0,132,88,216,212.0,101.0,9.5,1060.0,18780,1,3.125
2026-07-10T12:26:46+00:00,37.52220192924142,126.9613303989172,257.0,3.119,15.0,132,88,216,212.0,101.0,9.5,1060.0,18996,1,3.11899995803833
2026-07-10T12:26:47+00:00,37.52215415239334,126.9613184966147,260.0,3.114,15.0,132,88,216,213.0,101.0,9.5,1060.0,19212,1,3.11299991607666
2026-07-10T12:26:48+00:00,37.52213755622506,126.96131623350084,262.5,3.108,15.0,132,88,215,213.0,101.0,9.5,1050.0,19427,1,3.1080000400543213
2026-07-10T12:26:49+00:00,37.52212096005678,126.96131405420601,265.0,3.103,15.0,132,88,214,213.0,101.0,9.6,1050.0,19641,1,3.1019999980926514
2026-07-10T12:26:50+00:00,37.522104447707534,126.96131179109216,268.0,3.094,15.0,132,88,214,213.0,101.0,9.6,1050.0,19855,1,3.0940001010894775
2026-07-10T12:26:51+00:00,37.522055162116885,126.96130315773189,271.0,3.086,15.0,132,88,214,214.0,101.0,9.6,1050.0,20069,1,3.0859999656677246
2026-07-10T12:26:52+00:00,37.52203923650086,126.96129720658064,273.5,3.078,15.0,132,88,213,214.0,101.0,9.6,1040.0,20282,1,3.0769999027252197
2026-07-10T12:26:53+00:00,37.5220234785229,126.96129133924842,276.0,3.072,15.0,132,88,213,215.0,101.0,9.6,1040.0,20495,1,3.072000026702881
2026-07-10T12:26:54+00:00,37.5220076367259,126.9612854719162,279.0,3.064,15.0,132,88,212,215.0,100.0,9.6,1040.0,20707,1,3.062999963760376
2026-07-10T12:26:55+00:00,37.52196287736297,126.96125806309283,282.0,3.058,15.0,132,88,211,216.0,100.0,9.6,1040.0,20918,1,3.058000087738037
2026-07-10T12:26:56+00:00,37.52194837667048,126.96124691516161,284.5,3.05,15.0,132,88,211,216.0,100.0,9.6,1040.0,21129,1,3.0490000247955322
2026-07-10T12:26:57+00:00,37.52193387597799,126.96123593486845,287.0,3.044,15.0,132,88,211,217.0,100.0,9.6,1040.0,21340,1,3.0439999103546143
2026-07-10T12:26:58+00:00,37.52191945910454,126.9612249545753,290.0,3.036,15.0,132,88,210,219.0,99.0,9.5,1030.0,21550,1,3.0360000133514404
2026-07-10T12:26:59+00:00,37.521875873208046,126.96119293570518,293.0,3.031,15.0,132,88,209,221.0,99.0,9.5,1030.0,21759,1,3.0299999713897705
2026-07-10T12:27:00+00:00,37.521867072209716,126.96118639782071,295.5,3.022,15.0,132,88,209,223.0,97.0,9.4,1020.0,21968,1,3.0220000743865967
2026-07-10T12:27:01+00:00,37.52185835503042,126.96117994375527,298.0,3.014,15.0,133,88,209,225.0,96.0,9.3,1020.0,22177,1,3.013000011444092
2026-07-10T12:27:02+00:00,37.52184955403209,126.9611734058708,299.0,2.986,15.0,133,88,208,227.0,94.0,9.2,1010.0,22385,1,2.9860000610351562
2026-07-10T12:27:03+00:00,37.52184083685279,126.96116695180535,300.0,2.961,15.0,133,88,207,229.0,93.0,9.1,1000.0,22592,1,2.9609999656677246
2026-07-10T12:27:04+00:00,37.52182139083743,126.96115739643574,300.0,2.9,15.0,133,88,205,233.0,92.0,9.0,980.0,22797,1,2.8989999294281006
2026-07-10T12:27:05+00:00,37.52181342802942,126.96115404367447,300.0,2.839,15.0,132,88,204,237.0,91.0,9.0,960.0,23001,1,2.8380000591278076
2026-07-10T12:27:06+00:00,37.52180563285947,126.96115060709417,302.0,2.7,15.0,131,88,200,241.0,90.0,9.0,910.0,23201,1,2.700000047683716
2026-07-10T12:27:07+00:00,37.52179783768952,126.96114733815193,304.0,2.561,15.0,130,87,196,246.0,89.0,9.1,870.0,23397,1,2.561000108718872
2026-07-10T12:27:08+00:00,37.521761460229754,126.96112831123173,307.0,2.394,15.0,130,88,186,251.0,88.0,9.2,810.0,23583,1,2.3940000534057617
2026-07-10T12:27:09+00:00,37.52174654044211,126.96111942641437,310.0,2.231,15.0,130,88,176,256.0,87.0,9.4,760.0,23759,1,2.2300000190734863
2026-07-10T12:27:10+00:00,37.521731704473495,126.96111062541604,313.0,2.147,15.0,130,88,165,261.0,86.0,9.6,730.0,23924,1,2.1470000743865967
2026-07-10T12:27:11+00:00,37.52171678468585,126.96110182441771,316.0,2.064,15.0,130,88,154,266.0,85.0,9.8,700.0,24078,1,2.062999963760376
2026-07-10T12:27:12+00:00,37.52167169004679,126.96106821298599,319.0,2.053,15.0,130,87,148,268.0,84.0,10.0,700.0,24226,1,2.052000045776367
2026-07-10T12:27:13+00:00,37.52165727317333,126.9610560592264,322.0,2.042,15.0,129,87,142,271.0,83.0,10.3,700.0,24368,1,2.0409998893737793
2026-07-10T12:27:14+00:00,37.52164285629988,126.96104382164776,325.0,2.097,15.0,129,87,141,273.0,82.0,10.5,720.0,24509,1,2.0969998836517334
2026-07-10T12:27:15+00:00,37.521628607064486,126.96103166788816,328.0,2.156,15.0,128,88,141,276.0,81.0,10.7,740.0,24650,1,2.1549999713897705
2026-07-10T12:27:16+00:00,,,329.0,2.206,15.0,128,87,145,279.0,80.0,10.8,750.0,24795,1,2.2049999237060547
2026-07-10T12:27:17+00:00,,,330.0,2.256,15.0,127,87,149,283.0,79.0,10.9,770.0,24944,1,2.255000114440918
2026-07-10T12:27:18+00:00,,,330.0,1.128,15.0,127,43,152,285.0,79.0,10.8,380.0,25096,1,1.1269999742507935
2026-07-10T12:27:19+00:00,,,330.0,0.0,15.0,126,0,156,288.0,79.0,10.8,0.0,25252,1,0.0
2026-07-10T12:27:20+00:00,,,330.0,0.0,15.0,125,0,78,288.0,79.0,10.7,0.0,25330,1,0.0
2026-07-10T12:27:21+00:00,,,330.0,0.0,15.0,124,0,0,288.0,79.0,10.7,0.0,25330,1,0.0
2026-07-10T12:27:22+00:00,,,330.0,0.0,15.0,124,0,0,288.0,79.0,10.6,0.0,25330,1,0.0
2026-07-10T12:27:23+00:00,37.52160287462175,126.96100266650319,330.0,0.0,15.0,122,0,0,288.0,79.0,10.5,0.0,25330,1,0.0
2026-07-10T12:27:24+00:00,37.52158887684345,126.96098917163908,330.0,0.0,15.0,121,0,0,144.0,39.0,5.2,0.0,25330,1,0.0
2026-07-10T12:27:25+00:00,37.52158049494028,126.96098422631621,330.0,0.0,15.0,120,0,0,0.0,0.0,0.0,0.0,25330,1,0.0
2026-07-10T12:27:26+00:00,37.52157219685614,126.96097936481237,333.0,0.0,15.0,120,0,0,0.0,0.0,0.0,0.0,25330,1,0.0
2026-07-10T12:27:27+00:00,37.521563898772,126.9609744194895,336.0,0.0,15.0,120,0,0,0.0,0.0,0.0,0.0,25330,1,0.0
2026-07-10T12:27:28+00:00,37.52152626402676,126.96095212362707,338.5,0.472,15.0,119,43,0,0.0,0.0,0.0,160.0,25330,1,0.47200000286102295
2026-07-10T12:27:29+00:00,37.52151193097234,126.96094290353358,341.0,0.947,16.0,118,87,0,0.0,0.0,0.0,320.0,25330,1,0.9470000267028809
2026-07-10T12:27:30+00:00,37.521497681736946,126.96093376725912,343.5,1.208,16.0,118,86,32,197.0,40.0,9.9,420.0,25362,1,1.2079999446868896
2026-07-10T12:27:31+00:00,37.521483432501554,126.96092463098466,346.0,1.469,16.0,118,84,65,394.0,81.0,19.8,520.0,25427,1,1.468999981880188
2026-07-10T12:27:32+00:00,37.52144085243344,126.9608951266855,348.5,1.739,16.0,118,85,83,382.0,79.0,17.5,610.0,25510,1,1.7380000352859497
2026-07-10T12:27:33+00:00,37.52142710611224,126.96088565513492,351.0,2.008,16.0,117,85,101,370.0,78.0,15.2,700.0,25611,1,2.007999897003174
2026-07-10T12:27:34+00:00,37.52141327597201,126.9608760997653,353.5,2.161,16.0,117,86,119,362.0,77.0,14.0,740.0,25730,1,2.1610000133514404
2026-07-10T12:27:35+00:00,37.521399445831776,126.96086662821472,356.0,2.314,16.0,117,88,138,354.0,76.0,12.9,790.0,25868,1,2.312999963760376
2026-07-10T12:27:36+00:00,37.52136005088687,126.96084181778133,358.5,2.378,16.0,117,88,148,347.0,76.0,12.4,810.0,26016,1,2.377000093460083
2026-07-10T12:27:37+00:00,37.521346639841795,126.96083536371589,361.0,2.444,16.0,118,88,159,340.0,76.0,11.9,830.0,26175,1,2.444000005722046
2026-07-10T12:27:38+00:00,37.52133322879672,126.96082890965044,363.5,2.439,15.0,118,87,163,336.0,76.0,11.3,830.0,26338,1,2.437999963760376
2026-07-10T12:27:39+00:00,37.52131990157068,126.96082253940403,366.0,2.433,15.0,118,87,168,332.0,76.0,10.7,840.0,26506,1,2.433000087738037
2026-07-10T12:27:40+00:00,37.52127908170223,126.96080284193158,368.5,2.436,15.0,118,87,167,328.0,76.0,10.2,840.0,26673,1,2.436000108718872
2026-07-10T12:27:41+00:00,37.52126583829522,126.96079672314227,371.0,2.442,15.0,119,87,167,325.0,77.0,9.7,840.0,26840,1,2.440999984741211
2026-07-10T12:27:42+00:00,37.52125267870724,126.96079077199101,373.0,2.442,15.0,119,87,167,322.0,77.0,9.5,840.0,27007,1,2.440999984741211
2026-07-10T12:27:43+00:00,37.52123943530023,126.96078473702073,375.0,2.442,15.0,118,87,168,320.0,77.0,9.3,840.0,27175,1,2.440999984741211
2026-07-10T12:27:44+00:00,37.52120087854564,126.96076889522374,377.5,2.433,15.0,118,87,168,318.0,77.0,9.2,840.0,27343,1,2.433000087738037
2026-07-10T12:27:45+00:00,37.521187383681536,126.96076386608183,380.0,2.428,15.0,118,87,168,316.0,77.0,9.2,840.0,27511,1,2.427000045776367
2026-07-10T12:27:46+00:00,37.52117397263646,126.9607587531209,382.5,2.411,15.0,118,86,167,314.0,77.0,9.2,830.0,27678,1,2.4110000133514404
2026-07-10T12:27:47+00:00,37.52116056159139,126.960753723979,385.0,2.397,15.0,117,86,167,313.0,78.0,9.3,830.0,27845,1,2.3970000743865967
2026-07-10T12:27:48+00:00,37.52111907117069,126.96073771454394,387.5,2.389,15.0,117,86,166,307.0,78.0,9.3,830.0,28011,1,2.388000011444092
2026-07-10T12:27:49+00:00,37.52110566012561,126.96073193103075,390.0,2.383,15.0,116,86,165,301.0,78.0,9.3,830.0,28176,1,2.382999897003174
2026-07-10T12:27:50+00:00,37.52109224908054,126.96072614751756,392.0,2.381,15.0,116,86,164,296.0,78.0,9.3,830.0,28340,1,2.380000114440918
2026-07-10T12:27:51+00:00,37.52107900567353,126.9607204478234,394.0,2.381,15.0,115,86,164,292.0,78.0,9.4,830.0,28504,1,2.380000114440918
2026-07-10T12:27:52+00:00,37.52104103565216,126.96070234291255,396.5,2.381,15.0,115,86,164,290.0,79.0,9.5,830.0,28668,1,2.380000114440918
2026-07-10T12:27:53+00:00,37.521029468625784,126.96069630794227,399.0,2.381,15.0,115,86,164,289.0,80.0,9.6,830.0,28832,1,2.380000114440918
2026-07-10T12:27:54+00:00,37.52101798541844,126.96069035679102,400.5,2.369,15.0,115,86,164,288.0,80.0,9.7,820.0,28996,1,2.36899995803833
2026-07-10T12:27:55+00:00,37.521006502211094,126.96068440563977,402.0,2.358,15.0,115,85,164,288.0,81.0,9.8,820.0,29160,1,2.3580000400543213
2026-07-10T12:27:56+00:00,37.5209734775126,126.9606673065573,404.0,2.344,15.0,115,85,163,289.0,81.0,9.8,820.0,29323,1,2.3440001010894775
2026-07-10T12:27:57+00:00,37.52096216194332,126.96066135540605,406.0,2.333,15.0,116,85,163,290.0,82.0,9.9,820.0,29486,1,2.3329999446868896
2026-07-10T12:27:58+00:00,37.52095093019307,126.96065532043576,408.5,2.308,15.0,116,84,162,291.0,82.0,9.9,810.0,29648,1,2.308000087738037
2026-07-10T12:27:59+00:00,37.52093978226185,126.96064945310354,411.0,2.283,15.0,116,84,161,293.0,82.0,10.0,810.0,29809,1,2.2829999923706055
2026-07-10T12:28:00+00:00,37.520902901887894,126.96063176728785,413.0,2.272,15.0,116,84,159,294.0,82.0,10.1,800.0,29968,1,2.2720000743865967
2026-07-10T12:28:01+00:00,37.520889239385724,126.96062623523176,415.0,2.261,15.0,116,84,157,295.0,83.0,10.2,800.0,30125,1,2.260999917984009
2026-07-10T12:28:02+00:00,37.520875660702586,126.96062070317566,417.5,2.256,15.0,116,84,156,296.0,83.0,10.2,800.0,30281,1,2.255000114440918
2026-07-10T12:28:03+00:00,37.52086216583848,126.9606152549386,420.0,2.253,15.0,116,85,156,297.0,84.0,10.3,800.0,30437,1,2.252000093460083
2026-07-10T12:28:04+00:00,37.52082017250359,126.96059547364712,422.5,2.253,15.0,115,85,155,298.0,84.0,10.4,790.0,30592,1,2.252000093460083
2026-07-10T12:28:05+00:00,37.52080600708723,126.96058700792491,425.0,2.256,15.0,115,86,155,299.0,84.0,10.5,790.0,30747,1,2.255000114440918
2026-07-10T12:28:06+00:00,37.52079184167087,126.96057870984077,428.0,2.267,15.0,115,86,155,300.0,84.0,10.5,790.0,30902,1,2.2660000324249268
2026-07-10T12:28:07+00:00,37.52077776007354,126.96057041175663,431.0,2.281,15.0,115,86,156,301.0,85.0,10.6,790.0,31058,1,2.2799999713897705
2026-07-10T12:28:08+00:00,37.52073526382446,126.96054350584745,433.5,2.294,15.0,115,86,156,301.0,84.0,10.6,790.0,31214,1,2.2939999103546143
