timestamp,position_lat,position_long,distance,speed,altitude,heart_rate,cadence,power,temperature,dev_grd_pct,dev_ngp,vertical_speed
2026-04-24T21:01:30+00:00,37.91752953082323,127.05983988940716,156.0,2.82,62.39999999999998,125,90,199,16,0.8741288185119629,2.9057388305664062,0.02
2026-04-24T21:01:31+00:00,37.91753581725061,127.05986503511667,159.0,2.82,62.60000000000002,123,90,200,16,0.8852521181106567,2.9068822860717773,0.02
2026-04-24T21:01:32+00:00,37.91754428297281,127.0598983950913,161.0,2.82,62.60000000000002,125,90,199,16,0.8996781706809998,2.8980536460876465,0.02
2026-04-24T21:01:33+00:00,37.917552664875984,127.05993167124689,165.0,2.82,62.799999999999955,126,90,201,16,0.9109312295913696,2.8992092609405518,0.02
2026-04-24T21:01:34+00:00,37.917559035122395,127.0599568169564,168.0,2.84,62.799999999999955,126,90,205,16,0.9156783819198608,2.920335531234741,0.02
2026-04-24T21:01:35+00:00,37.9175675008446,127.05999017693102,170.0,2.84,62.799999999999955,127,90,206,16,0.9268742203712463,2.921495199203491,0.02
2026-04-24T21:01:36+00:00,37.91757378727198,127.06001532264054,173.0,2.82,62.799999999999955,128,91,205,16,0.9413853883743286,2.9126718044281006,0.02
2026-04-24T21:01:37+00:00,37.91758216917515,127.06004868261516,175.0,2.82,63.0,,91,207,16,0.9526097774505615,2.9138336181640625,0.02
2026-04-24T21:01:38+00:00,37.91759063489735,127.06008195877075,178.0,2.82,63.0,128,91,206,16,1.0162997245788574,2.9100944995880127,0.02
2026-04-24T21:01:39+00:00,37.91759700514376,127.06010702066123,181.0,2.82,63.0,128,91,204,16,1.076479196548462,2.9163641929626465,0.02
2026-04-24T21:01:40+00:00,37.91760538704693,127.06014038063586,184.0,2.8,63.0,129,91,201,16,1.140778660774231,2.912702798843384,0.02
2026-04-24T21:01:41+00:00,37.91761158965528,127.06016552634537,187.0,2.8,63.0,130,90,201,16,1.2012938261032104,2.919064521789551,0.02
2026-04-24T21:01:42+00:00,37.917620139196515,127.06019888632,189.0,2.78,63.0,130,90,197,16,1.2707651853561401,2.9055120944976807,0.02
2026-04-24T21:01:43+00:00,37.917626425623894,127.06022386439145,192.0,2.78,63.0,131,90,197,16,1.3316549062728882,2.911949872970581,0.02
2026-04-24T21:01:44+00:00,37.917632795870304,127.06024901010096,195.0,2.76,63.200000000000045,132,90,197,16,1.4026968479156494,2.8985066413879395,0.02
2026-04-24T21:01:45+00:00,37.917641093954444,127.06028237007558,197.0,2.76,63.200000000000045,131,90,198,16,1.4639664888381958,2.905021905899048,0.04
2026-04-24T21:01:46+00:00,37.91764955967665,127.06031581386924,200.0,2.76,63.39999999999998,132,90,198,16,1.4978150129318237,2.898099422454834,0.04
2026-04-24T21:01:47+00:00,37.91765592992306,127.06034070812166,203.0,2.76,63.39999999999998,131,90,201,16,1.5263686180114746,2.9011480808258057,0.04
2026-04-24T21:01:48+00:00,37.91766439564526,127.06037406809628,205.0,2.74,63.60000000000002,133,90,202,16,1.5605398416519165,2.894244432449341,0.04
2026-04-24T21:01:49+00:00,37.91767059825361,127.0603992138058,208.0,2.74,63.60000000000002,133,90,203,16,1.5891690254211426,2.897308349609375,0.04
2026-04-24T21:01:50+00:00,37.91767696850002,127.06042427569628,211.0,2.74,63.799999999999955,133,90,205,15,1.6178267002105713,2.900383949279785,0.04
2026-04-24T21:01:51+00:00,37.91768543422222,127.06045771948993,213.0,2.74,63.799999999999955,133,90,207,15,1.6464273929595947,2.9034616947174072,0.04
2026-04-24T21:01:52+00:00,37.91769381612539,127.06049099564552,216.0,2.74,63.799999999999955,132,90,205,15,1.6812208890914917,2.896606683731079,0.04
2026-04-24T21:01:53+00:00,37.91770010255277,127.06051614135504,219.0,2.74,64.0,132,90,206,15,1.7099262475967407,2.899703025817871,0.04
2026-04-24T21:01:54+00:00,37.917708568274975,127.06054950132966,221.0,2.72,64.20000000000005,132,90,207,15,1.8016341924667358,2.898993730545044,0.04
2026-04-24T21:01:55+00:00,37.91771711781621,127.06058286130428,224.0,2.72,64.20000000000005,132,90,209,15,1.8871411085128784,2.908313035964966,0.04
2026-04-24T21:01:56+00:00,37.91772332042456,127.06060792319477,228.0,2.76,64.39999999999998,132,90,210,15,1.944143533706665,2.957427978515625,0.04
2026-04-24T21:01:57+00:00,37.91773178614676,127.06064119935036,230.0,2.76,64.39999999999998,129,90,209,15,2.0284111499786377,2.9668705463409424,0.04
2026-04-24T21:01:58+00:00,37.91773807257414,127.06066626124084,233.0,2.76,64.39999999999998,128,90,208,15,2.120276927947998,2.966460943222046,0.04
2026-04-24T21:01:59+00:00,37.91774653829634,127.0606997050345,235.0,2.76,64.60000000000002,128,90,208,15,2.2049360275268555,2.9760665893554688,0.06
2026-04-24T21:02:00+00:00,37.91775492019951,127.06073306500912,238.0,2.74,64.60000000000002,132,90,210,15,2.2985448837280273,2.975912094116211,0.06
2026-04-24T21:02:01+00:00,37.91776338592172,127.06076650880277,241.0,2.74,64.79999999999995,,90,209,15,2.382748603820801,2.9855844974517822,0.06
2026-04-24T21:02:02+00:00,37.91777176782489,127.0607998687774,244.0,2.76,64.79999999999995,133,90,208,15,2.41489577293396,3.0111160278320312,0.06
2026-04-24T21:02:03+00:00,37.91778023354709,127.06083331257105,248.0,2.76,65.0,132,90,208,15,2.4642598628997803,3.016878128051758,0.06
2026-04-24T21:02:04+00:00,37.91778861545026,127.06086667254567,251.0,2.78,65.0,132,90,212,15,2.4954915046691895,3.0424246788024902,0.06
2026-04-24T21:02:05+00:00,37.917797081172466,127.0609000325203,254.0,2.78,65.20000000000005,132,90,214,15,2.5445492267608643,3.0482332706451416,0.06
2026-04-24T21:02:06+00:00,37.91780546307564,127.06093339249492,257.0,2.8,65.39999999999998,131,90,217,15,2.574984073638916,3.073805093765259,0.06
2026-04-24T21:02:07+00:00,37.91781392879784,127.06096683628857,260.0,2.8,65.39999999999998,132,90,216,15,2.623642921447754,3.07964825630188,0.06
2026-04-24T21:02:08+00:00,37.917822394520044,127.0610001962632,263.0,2.82,65.60000000000002,132,90,217,15,2.6534459590911865,3.105262517929077,0.06
2026-04-24T21:02:09+00:00,37.917830692604184,127.06103364005685,266.0,2.82,65.60000000000002,135,90,216,15,2.701663017272949,3.111133575439453,0.06
2026-04-24T21:02:10+00:00,37.917837062850595,127.06105870194733,269.0,2.84,65.79999999999995,133,90,220,15,2.772284507751465,3.1419026851654053,0.06
2026-04-24T21:02:11+00:00,37.9178455285728,127.06109206192195,271.0,2.84,65.79999999999995,134,90,222,15,2.8620216846466064,3.1530392169952393,0.08
2026-04-24T21:02:12+00:00,37.91785391047597,127.06112542189658,274.0,2.84,66.0,134,90,221,15,2.9620091915130615,3.1544017791748047,0.08
2026-04-24T21:02:13+00:00,37.917862460017204,127.06115886569023,277.0,2.84,66.20000000000005,135,90,222,15,3.052063226699829,3.1657180786132812,0.08
2026-04-24T21:02:14+00:00,37.91786950081587,127.06119247712195,281.0,2.84,66.20000000000005,132,90,221,15,3.1420271396636963,3.1771080493927,0.08
2026-04-24T21:02:15+00:00,37.91787260212004,127.06122717820108,284.0,2.84,66.39999999999998,133,90,219,15,3.2319016456604004,3.1885714530944824,0.08
2026-04-24T21:02:16+00:00,37.91787587106228,127.06126179546118,287.0,2.84,66.39999999999998,135,90,221,15,3.310168981552124,3.209925889968872,0.08
2026-04-24T21:02:17+00:00,37.91787821799517,127.06128786318004,290.0,2.84,66.60000000000002,134,90,223,15,3.3998162746429443,3.2215592861175537,0.08
2026-04-24T21:02:18+00:00,37.91788140311837,127.06132256425917,292.0,2.84,66.79999999999995,134,90,226,15,3.4618425369262695,3.2296578884124756,0.08
2026-04-24T21:02:19+00:00,37.91788458824158,127.06135718151927,295.0,2.84,67.0,136,90,226,15,3.523806571960449,3.237788438796997,0.1
2026-04-24T21:02:20+00:00,37.9178870189935,127.0613831654191,298.0,2.84,67.0,135,90,223,15,3.585894823074341,3.2459757328033447,0.1
2026-04-24T21:02:21+00:00,37.9178902041167,127.06141786649823,300.0,2.84,67.20000000000005,136,90,223,15,3.6478588581085205,3.2541871070861816,0.1
2026-04-24T21:02:22+00:00,37.917893305420876,127.06145248375833,303.0,2.84,67.39999999999998,137,90,224,15,3.7098851203918457,3.2624471187591553,0.1
2026-04-24T21:02:23+00:00,37.91789657436311,127.06148726865649,307.0,2.84,67.39999999999998,140,90,225,15,3.7720353603363037,3.270763874053955,0.1
2026-04-24T21:02:24+00:00,37.917898921296,127.06151333637536,310.0,2.84,67.60000000000002,140,90,227,15,3.833937406539917,3.279087781906128,0.1
2026-04-24T21:02:25+00:00,37.917902106419206,127.06154786981642,312.0,2.84,67.79999999999995,141,90,229,15,3.8960256576538086,3.2874767780303955,0.1
2026-04-24T21:02:26+00:00,37.91790529154241,127.06158257089555,315.0,2.84,67.79999999999995,140,90,227,15,3.963935136795044,3.296698808670044,0.1
2026-04-24T21:02:27+00:00,37.91790772229433,127.06160863861442,318.0,2.84,68.0,,90,228,15,4.031775951385498,3.305959463119507,0.1
2026-04-24T21:02:28+00:00,37.917910907417536,127.06164342351258,320.0,2.82,68.20000000000005,140,90,227,15,4.128624439239502,3.2958881855010986,0.1
2026-04-24T21:02:29+00:00,37.917913338169456,127.06166932359338,323.0,2.82,68.39999999999998,140,90,229,15,4.197015285491943,3.3052749633789062,0.1
2026-04-24T21:02:30+00:00,37.91791643947363,127.06170402467251,326.0,2.82,68.60000000000002,139,90,229,15,4.280996799468994,3.3051064014434814,0.12
2026-04-24T21:02:31+00:00,37.917919708415866,127.06173872575164,329.0,2.82,68.60000000000002,140,90,229,15,4.349081993103027,3.3145251274108887,0.12
2026-04-24T21:02:32+00:00,37.91792197152972,127.06176462583244,332.0,2.84,68.79999999999995,142,90,233,15,4.386427879333496,3.343339681625366,0.12
2026-04-24T21:02:33+00:00,37.91792440228164,127.06179060973227,334.0,2.84,69.0,142,90,232,15,4.454440593719482,3.3528897762298584,0.12
2026-04-24T21:02:34+00:00,37.91792758740485,127.06182539463043,336.0,2.8,69.20000000000005,141,90,231,15,4.595823764801025,3.3252222537994385,0.12
2026-04-24T21:02:35+00:00,37.91793001815677,127.06185137853026,339.0,2.8,69.39999999999998,140,90,228,14,4.6732659339904785,3.3361120223999023,0.12
2026-04-24T21:02:36+00:00,37.91793228127062,127.0618773624301,342.0,2.78,69.39999999999998,,90,227,14,4.767719745635986,3.3374714851379395,0.12
2026-04-24T21:02:37+00:00,37.91793563403189,127.0619119796902,344.0,2.78,69.79999999999995,137,90,233,14,4.845518589019775,3.34850811958313,0.12
2026-04-24T21:02:38+00:00,37.91793789714575,127.06193796359003,347.0,2.78,70.0,137,90,235,14,4.941013336181641,3.3500449657440186,0.12
2026-04-24T21:02:39+00:00,37.9179404117167,127.06196403130889,349.0,2.78,70.20000000000005,137,90,237,14,5.019014358520508,3.3612070083618164,0.12
2026-04-24T21:02:40+00:00,37.91794351302087,127.06199873238802,352.0,2.72,70.39999999999998,139,90,236,14,5.209785461425781,3.3153622150421143,0.14
2026-04-24T21:02:41+00:00,37.91794585995376,127.06202480010688,355.0,2.72,70.60000000000002,140,90,237,14,5.289514064788818,3.3267362117767334,0.14
2026-04-24T21:02:42+00:00,37.91794829070568,127.06205078400671,357.0,2.7,71.0,137,90,239,14,5.426965236663818,3.3341429233551025,0.14
2026-04-24T21:02:43+00:00,37.917951475828886,127.06208540126681,359.0,2.7,71.20000000000005,136,90,243,14,5.544589519500732,3.351132869720459,0.14
2026-04-24T21:02:44+00:00,37.917953822761774,127.06211138516665,362.0,2.7,71.39999999999998,136,90,245,14,5.683499813079834,3.3588850498199463,0.14
2026-04-24T21:02:45+00:00,37.91795709170401,127.06214608624578,365.0,2.7,71.60000000000002,137,90,247,14,5.801680088043213,3.3761870861053467,0.14
2026-04-24T21:02:46+00:00,37.917960193008184,127.06218070350587,368.0,2.7,71.79999999999995,138,90,246,14,5.919741630554199,3.3936071395874023,0.14
2026-04-24T21:02:47+00:00,37.917962707579136,127.06220677122474,371.0,2.7,72.0,137,90,244,14,6.03792142868042,3.411179780960083,0.16
2026-04-24T21:02:48+00:00,37.91796580888331,127.06224147230387,373.0,2.7,72.20000000000005,139,90,240,14,6.156219959259033,3.4289052486419678,0.16
2026-04-24T21:02:49+00:00,37.917968071997166,127.06226754002273,376.0,2.7,72.39999999999998,139,90,238,14,6.2742815017700195,3.446729898452759,0.16
2026-04-24T21:02:50+00:00,37.91797058656812,127.06229352392256,378.0,2.7,72.60000000000002,139,90,237,14,6.373120307922363,3.4617555141448975,0.16
2026-04-24T21:02:51+00:00,37.91797368787229,127.06232814118266,381.0,2.7,72.79999999999995,138,90,239,14,6.471858501434326,3.4768600463867188,0.16
2026-04-24T21:02:52+00:00,37.91797611862421,127.06235412508249,384.0,2.7,73.0,139,90,237,14,6.570498943328857,3.4920427799224854,0.16
2026-04-24T21:02:53+00:00,37.91797863319516,127.06238019280136,386.0,2.7,73.20000000000005,139,90,238,14,6.669337272644043,3.507349967956543,0.16
2026-04-24T21:02:54+00:00,37.917981734499335,127.06241489388049,388.0,2.68,73.60000000000002,139,90,238,14,6.81877326965332,3.504420280456543,0.18
2026-04-24T21:02:55+00:00,37.91798408143222,127.06244087778032,391.0,2.68,73.79999999999995,138,90,240,14,6.918152332305908,3.5199313163757324,0.18
2026-04-24T21:02:56+00:00,37.91798651218414,127.06246686168015,394.0,2.66,74.20000000000005,137,90,246,14,7.044212818145752,3.5264837741851807,0.18
2026-04-24T21:02:57+00:00,37.91798885911703,127.06249292939901,396.0,2.66,74.39999999999998,137,90,250,14,7.143866062164307,3.54219126701355,0.18
2026-04-24T21:02:58+00:00,37.91799128986895,127.06251882947981,398.0,2.62,74.79999999999995,140,90,252,14,7.421713829040527,3.5325467586517334,0.18
2026-04-24T21:02:59+00:00,37.91799372062087,127.06254481337965,401.0,2.62,75.0,143,90,251,14,7.590325355529785,3.55936598777771,0.18
2026-04-24T21:03:00+00:00,37.91799598373473,127.06257088109851,403.0,2.6,75.20000000000005,,90,247,14,7.819980621337891,3.5688624382019043,0.2
2026-04-24T21:03:01+00:00,37.91799841448665,127.06259686499834,405.0,2.6,75.20000000000005,143,90,244,14,7.988530158996582,3.596078872680664,0.2
2026-04-24T21:03:02+00:00,37.918000761419535,127.0626229327172,407.0,2.58,75.39999999999998,143,90,243,14,8.22168254852295,3.606196403503418,0.2
2026-04-24T21:03:03+00:00,37.918003192171454,127.06264891661704,410.0,2.58,75.60000000000002,142,90,239,14,8.392738342285156,3.6342239379882812,0.2
2026-04-24T21:03:04+00:00,37.918005622923374,127.06267490051687,412.0,2.56,75.79999999999995,140,90,232,14,8.631041526794434,3.6452271938323975,0.22
2026-04-24T21:03:05+00:00,37.91800796985626,127.0627008844167,414.0,2.56,76.20000000000005,138,90,229,14,8.80343246459961,3.673879861831665,0.22
2026-04-24T21:03:06+00:00,37.91801040060818,127.06272686831653,417.0,2.54,76.39999999999998,137,90,228,14,8.877090454101562,3.6574034690856934,0.22
2026-04-24T21:03:07+00:00,37.91801266372204,127.06275301985443,419.0,2.54,76.60000000000002,140,90,230,14,8.88141918182373,3.658123731613159,0.22
2026-04-24T21:03:08+00:00,37.91801517829299,127.06277900375426,421.0,2.52,76.79999999999995,139,90,232,14,8.95628547668457,3.6416990756988525,0.22
2026-04-24T21:03:09+00:00,37.91801752522588,127.06280498765409,423.0,2.52,77.20000000000005,139,90,234,14,8.960644721984863,3.6424214839935303,0.22
2026-04-24T21:03:10+00:00,37.918014004826546,127.06282812170684,426.0,2.52,77.39999999999998,139,90,239,14,9.00073528289795,3.634591579437256,0.22
2026-04-24T21:03:11+00:00,37.918003695085645,127.06283994019032,428.0,2.52,77.79999999999995,139,90,240,14,9.005122184753418,3.635317325592041,0.22
2026-04-24T21:03:12+00:00,37.91798818856478,127.06285737454891,428.0,2.46,78.0,139,90,240,14,9.230143547058105,3.5849673748016357,0.22
2026-04-24T21:03:13+00:00,37.917977878823876,127.06286902539432,432.0,2.46,78.20000000000005,139,90,243,14,9.234637260437012,3.5857017040252686,0.22
2026-04-24T21:03:14+00:00,37.91796740144491,127.06288076005876,432.0,2.42,78.60000000000002,142,90,243,14,9.503830909729004,3.5707266330718994,0.22
2026-04-24T21:03:15+00:00,37.91795709170401,127.06289241090417,435.0,2.42,78.79999999999995,142,90,243,14,9.619867324829102,3.589689254760742,0.22
2026-04-24T21:03:16+00:00,37.917941585183144,127.06291001290083,435.0,2.34,79.20000000000005,139,90,240,14,10.0699462890625,3.542639970779419,0.22
2026-04-24T21:03:17+00:00,37.91793127544224,127.06292166374624,439.0,2.34,79.39999999999998,136,90,241,14,10.189847946166992,3.5621178150177,0.22
2026-04-24T21:03:18+00:00,37.917915685102344,127.0629392657429,439.0,2.3,79.79999999999995,136,90,238,14,10.489831924438477,3.5493416786193848,0.24
2026-04-24T21:03:19+00:00,37.91790537536144,127.0629509165883,442.0,2.3,80.0,135,90,236,14,10.611950874328613,3.569230794906616,0.24
2026-04-24T21:03:20+00:00,37.91788978502154,127.06296843476593,442.0,2.24,80.20000000000005,137,90,233,14,10.973418235778809,3.549532890319824,0.24
2026-04-24T21:03:21+00:00,37.917874278500676,127.0629860367626,446.0,2.24,80.60000000000002,137,90,233,14,11.098136901855469,3.5698482990264893,0.24
2026-04-24T21:03:22+00:00,37.91786388494074,127.062997687608,449.0,2.24,80.79999999999995,137,90,232,14,11.120914459228516,3.573570728302002,0.24
2026-04-24T21:03:23+00:00,37.917848378419876,127.06301520578563,449.0,2.24,81.0,136,90,232,14,11.143577575683594,3.5772783756256104,0.24
2026-04-24T21:03:24+00:00,37.91783287189901,127.06303272396326,453.0,2.2,81.39999999999998,139,90,232,14,11.369379997253418,3.5498807430267334,0.24
2026-04-24T21:03:25+00:00,37.917822478339076,127.0630444586277,455.0,2.2,81.79999999999995,133,90,235,14,11.392525672912598,3.5536410808563232,0.24
2026-04-24T21:03:26+00:00,37.917812168598175,127.06305610947311,455.0,2.18,82.20000000000005,,90,236,14,11.520377159118652,3.541985273361206,0.24
2026-04-24T21:03:27+00:00,37.917801858857274,127.06306792795658,458.0,2.18,82.39999999999998,133,90,238,14,11.54373550415039,3.5457704067230225,0.24
2026-04-24T21:03:28+00:00,37.917786268517375,127.06308536231518,458.0,2.12,82.79999999999995,133,90,239,14,11.894463539123535,3.5038998126983643,0.24
2026-04-24T21:03:29+00:00,37.917775958776474,127.06309701316059,462.0,2.12,83.0,133,90,241,14,11.918481826782227,3.507746458053589,0.24
2026-04-24T21:03:30+00:00,37.917760368436575,127.06311461515725,462.0,2.1,83.39999999999998,133,90,242,14,12.260758399963379,3.529371976852417,0.24
2026-04-24T21:03:31+00:00,37.917750058695674,127.06312626600266,466.0,2.1,83.60000000000002,134,90,241,14,12.48656940460205,3.5658986568450928,0.26
2026-04-24T21:03:32+00:00,37.917734468355775,127.06314386799932,466.0,2.08,84.0,134,90,239,14,12.836220741271973,3.5886178016662598,0.26
2026-04-24T21:03:33+00:00,37.917724158614874,127.06315551884472,469.0,2.08,84.20000000000005,135,90,235,14,13.066038131713867,3.626305103302002,0.26
2026-04-24T21:03:34+00:00,37.91770873591304,127.06317312084138,469.0,2.08,84.39999999999998,135,90,229,14,13.359626770019531,3.657277822494507,0.26
2026-04-24T21:03:35+00:00,37.91769306175411,127.06319063901901,473.0,2.08,84.79999999999995,135,90,231,14,13.590324401855469,3.6957004070281982,0.28
2026-04-24T21:03:36+00:00,37.91767763905227,127.06320824101567,476.0,2.08,85.20000000000005,135,90,233,14,13.68921947479248,3.7481420040130615,0.28
